chrom	start	end	length	name	mean.ratio
GL349929	43842	43891	50	Control_g9.10_2	0.99883075192747
GL349929	43893	43942	50	Control_g9.10_3	0.998588467489972
GL349929	43944	43993	50	Control_g9.10_4	0.99814078327015
GL349929	43995	44044	50	Control_g9.10_5	0.997479138331946
GL349929	44046	44077	32	Control_g9.10_6	0.99755485709197
GL349929	44147	44196	50	Control_g9.9_1	0.998831051471431
GL349929	44198	44247	50	Control_g9.9_2	0.998841298352304
GL349929	44249	44298	50	Control_g9.9_3	0.998583491238691
GL349929	44300	44337	38	Control_g9.9_4	0.998452353227472
GL349930	349984	350038	55	Control_g48.6_1	0.99869749311316
GL349930	350040	350089	50	Control_g48.6_2	0.998512627217706
GL349930	350091	350140	50	Control_g48.6_3	0.998609102934092
GL349930	350142	350191	50	Control_g48.6_4	0.998708184686875
GL349930	350193	350249	57	Control_g48.6_5	0.998568884766563
GL349930	352205	352254	50	Control_g48.5_1	0.99787894526282
GL349930	352256	352305	50	Control_g48.5_2	0.998503276102433
GL349930	352307	352356	50	Control_g48.5_3	0.998627885795551
GL349930	352358	352405	48	Control_g48.5_4	0.998656554098281
GL349930	353061	353113	53	Control_g48.2_1	0.995424222745869
GL349930	353115	353164	50	Control_g48.2_2	0.99592947390336
GL349930	353166	353219	54	Control_g48.2_3	0.996987488277436
GL349930	353285	353343	59	Control_g48.1_1	0.997125833250978
GL349930	353345	353404	60	Control_g48.1_2	0.996799479866125
GL349930	353724	353785	62	Control_g48.3_1	0.998403706514017
GL349930	353787	353836	50	Control_g48.3_2	0.998276746892696
GL349930	353838	353901	64	Control_g48.3_3	0.998505906380073
GL349930	353972	354021	50	Control_g48.4_1	0.998763255066652
GL349930	354023	354072	50	Control_g48.4_2	0.998607042119897
GL349930	354074	354123	50	Control_g48.4_3	0.998586475175725
GL349930	354125	354155	31	Control_g48.4_4	0.998772032195141
GL349933	161396	161445	50	Control_g126.5_1	0.997923813339471
GL349933	161447	161496	50	Control_g126.5_2	0.997988164160748
GL349933	161498	161541	44	Control_g126.5_3	0.99835826692315
GL349938	95836	95885	50	Control_g164.4_1	0.998700600401659
GL349938	95887	95936	50	Control_g164.4_2	0.998590914104662
GL349938	95938	95987	50	Control_g164.4_3	0.998597088083154
GL349938	95989	96038	50	Control_g164.4_4	0.998647245957993
GL349938	96040	96087	48	Control_g164.4_5	0.998232218984196
GL349938	97083	97132	50	Control_g164.6_1	0.998845317515136
GL349938	97134	97183	50	Control_g164.6_2	0.998672221275666
GL349938	97185	97234	50	Control_g164.6_3	0.998417141078378
GL349938	97236	97285	50	Control_g164.6_4	0.998272332823464
GL349938	97287	97336	50	Control_g164.6_5	0.998554783933063
GL349938	97338	97387	50	Control_g164.6_6	0.998984878325464
GL349938	97389	97438	50	Control_g164.6_7	0.999015788062251
GL349938	97440	97489	50	Control_g164.6_8	0.998878354996825
GL349938	97491	97527	37	Control_g164.6_9	0.998767757887968
GL349939	65705	65754	50	Control_g44.4_1	0.998550273575968
GL349939	65756	65805	50	Control_g44.4_2	0.998621629165519
GL349939	65807	65856	50	Control_g44.4_3	0.99863594596588
GL349939	65858	65884	27	Control_g44.4_4	0.998083894281836
GL349939	65954	66015	62	Control_g44.3_1	0.998178407627939
GL349939	66017	66066	50	Control_g44.3_2	0.998603508791273
GL349939	66068	66130	63	Control_g44.3_3	0.998496197707859
GL349939	67326	67379	54	Control_g44.2_1	0.999003395854708
GL349939	67381	67430	50	Control_g44.2_2	0.998540463646348
GL349939	67432	67487	56	Control_g44.2_3	0.99821805290176
GL349939	369562	369611	50	PMT_648_1	0.980958101018512
GL349939	369613	369662	50	PMT_648_2	0.972558682776998
GL349939	369664	369713	50	PMT_648_3	0.961651816548228
GL349939	369817	369866	50	PMT_648_6	0.96516041533063
GL349939	369868	369917	50	PMT_648_7	0.986349302546866
GL349939	369919	369968	50	PMT_648_8	0.977444239253783
GL349939	369970	370019	50	PMT_648_9	0.957608791143105
GL349939	372555	372604	50	IR_g10.4_1	0.996552223971048
GL349939	372606	372655	50	IR_g10.4_2	0.996937199428095
GL349939	372657	372706	50	IR_g10.4_3	0.997591764579295
GL349939	372708	372755	48	IR_g10.4_4	0.998072081201882
GL349939	372845	372895	51	IR_g10.2_1	0.99848084616135
GL349939	372897	372946	50	IR_g10.2_2	0.998575737051566
GL349939	372948	372997	50	IR_g10.2_3	0.998638645716736
GL349939	372999	373048	50	IR_g10.2_4	0.998808277032279
GL349939	373050	373099	50	IR_g10.2_5	0.999021686628514
GL349939	373101	373150	50	IR_g10.2_6	0.998885538965367
GL349939	373152	373204	53	IR_g10.2_7	0.998596016236253
GL349939	376864	376913	50	IR_g10.6_1	0.998655365084919
GL349939	376915	376964	50	IR_g10.6_2	0.998940360817661
GL349939	376966	377015	50	IR_g10.6_3	0.999055699056185
GL349939	377017	377043	27	IR_g10.6_4	0.998856022833586
GL349939	377486	377535	50	IR_g10.3_1	0.998212594693426
GL349939	377537	377586	50	IR_g10.3_2	0.998327487888301
GL349939	377588	377637	50	IR_g10.3_3	0.998636179459786
GL349939	377639	377689	51	IR_g10.3_4	0.998948069911121
GL349939	377766	377815	50	IR_g10.5_1	0.998350613352014
GL349939	377817	377866	50	IR_g10.5_2	0.998314122778656
GL349939	377868	377917	50	IR_g10.5_3	0.998307105628658
GL349939	377919	377948	30	IR_g10.5_4	0.998688605363487
GL349939	378479	378528	50	IR_g10.1_1	0.998586184840499
GL349939	378530	378579	50	IR_g10.1_2	0.99888913295853
GL349939	378581	378630	50	IR_g10.1_3	0.998935361923799
GL349939	378632	378681	50	IR_g10.1_4	0.998890482154116
GL349939	378683	378732	50	IR_g10.1_5	0.998904286671901
GL349939	378734	378783	50	IR_g10.1_6	0.998692179706159
GL349939	378785	378834	50	IR_g10.1_7	0.998725770918693
GL349939	378836	378880	45	IR_g10.1_8	0.998831814713296
GL349939	378927	378976	50	IR_g10.7_1	0.998178284437413
GL349939	378978	379027	50	IR_g10.7_2	0.998239564649089
GL349939	379029	379076	48	IR_g10.7_3	0.998390998502064
GL349939	382886	382935	50	IR_g10.9_1	0.999019192078125
GL349939	382937	382986	50	IR_g10.9_2	0.998890461552534
GL349939	382988	383023	36	IR_g10.9_3	0.998580638402284
GL349939	531354	531403	50	PMT_650_1	0.998750666139031
GL349939	531405	531454	50	PMT_650_2	0.998955570742724
GL349939	531456	531505	50	PMT_650_3	0.998701124725346
GL349939	531507	531556	50	PMT_650_4	0.99850538484739
GL349939	531558	531607	50	PMT_650_5	0.998590140367643
GL349939	531609	531658	50	PMT_650_6	0.998848897654291
GL349939	531660	531709	50	PMT_650_7	0.999113767880904
GL349939	531711	531760	50	PMT_650_8	0.999005347696912
GL349939	531762	531811	50	PMT_650_9	0.998847202736255
GL349939	531813	531903	91	PMT_650_10|ApisSNMP_g1.4_1	0.998692862683573
GL349939	531905	531954	50	ApisSNMP_g1.4_2	0.998747016909254
GL349939	531956	532005	50	ApisSNMP_g1.4_3	0.998872406514274
GL349939	532007	532049	43	ApisSNMP_g1.4_4	0.999049962570601
GL349939	550465	550514	50	ApisSNMP_g1.10_1	0.997926612841574
GL349939	550516	550562	47	ApisSNMP_g1.10_2	0.99840608642066
GL349939	550640	550697	58	ApisSNMP_g1.5_1	0.999166450300125
GL349939	550699	550748	50	ApisSNMP_g1.5_2	0.998907417846145
GL349939	550750	550808	59	ApisSNMP_g1.5_3	0.99886440384324
GL349939	550838	550894	57	ApisSNMP_g1.6_1	0.99905274848797
GL349939	550896	550945	50	ApisSNMP_g1.6_2	0.999155227417923
GL349939	550947	551004	58	ApisSNMP_g1.6_3	0.999181442514151
GL349939	552110	552162	53	ApisSNMP_g1.3_1	0.998908469536083
GL349939	552164	552213	50	ApisSNMP_g1.3_2	0.99873460331576
GL349939	552215	552264	50	ApisSNMP_g1.3_3	0.998630195366431
GL349939	552266	552319	54	ApisSNMP_g1.3_4	0.998962247032133
GL349939	552488	552537	50	ApisSNMP_g1.1_1	0.999016808831194
GL349939	552539	552588	50	ApisSNMP_g1.1_2	0.999155841728274
GL349939	552590	552639	50	ApisSNMP_g1.1_3	0.999162291860284
GL349939	552641	552690	50	ApisSNMP_g1.1_4	0.999108189237722
GL349939	552692	552735	44	ApisSNMP_g1.1_5	0.998961628903539
GL349939	552824	552873	50	ApisSNMP_g1.7_1	0.998987219015144
GL349939	552875	552924	50	ApisSNMP_g1.7_2	0.998943524986596
GL349939	552926	552956	31	ApisSNMP_g1.7_3	0.999084552635643
GL349939	553043	553101	59	ApisSNMP_g1.9_1	0.998803508336458
GL349939	553103	553163	61	ApisSNMP_g1.9_2	0.998735259646953
GL349939	553247	553296	50	ApisSNMP_g1.8_1	0.999232761829371
GL349939	553298	553347	50	ApisSNMP_g1.8_2	0.998917763993888
GL349939	553349	553375	27	ApisSNMP_g1.8_3	0.998686097264366
GL349939	553452	553511	60	ApisSNMP_g1.2_1	0.998867591466491
GL349939	553513	553562	50	ApisSNMP_g1.2_2	0.99888408892096
GL349939	553564	553613	50	ApisSNMP_g1.2_3	0.998744962557828
GL349939	553615	553676	62	ApisSNMP_g1.2_4	0.998732598316097
GL349945	179012	179061	50	Control_g134.3_1	0.998157072471077
GL349945	179063	179112	50	Control_g134.3_2	0.997850859183049
GL349945	179114	179152	39	Control_g134.3_3	0.998123078145445
GL349945	179291	179324	34	Control_g134.1	0.998689593752167
GL349945	179398	179447	50	Control_g134.2_1	0.998743396723885
GL349945	179449	179498	50	Control_g134.2_2	0.998879555055818
GL349945	179500	179535	36	Control_g134.2_3	0.999005228982719
GL349945	179616	179665	50	Control_g134.6_1	0.999014520098292
GL349945	179667	179716	50	Control_g134.6_2	0.998900415839151
GL349945	179718	179767	50	Control_g134.6_3	0.998727512180022
GL349945	179769	179818	50	Control_g134.6_4	0.99898617234916
GL349945	179820	179869	50	Control_g134.6_5	0.999183858013259
GL349945	179871	179910	40	Control_g134.6_6	0.999017657783573
GL349945	179971	180029	59	Control_g134.5_1	0.999021188381042
GL349945	180031	180080	50	Control_g134.5_2	0.999066023140695
GL349945	180082	180131	50	Control_g134.5_3	0.999115889572488
GL349945	180133	180192	60	Control_g134.5_4	0.999134047373384
GL349945	180984	181039	56	Control_g134.4_1	0.989153451099646
GL349945	181041	181090	50	Control_g134.4_2	0.988795963072975
GL349945	181092	181148	57	Control_g134.4_3	0.967317015283736
GL349946	233535	233584	50	P450_g5.2_1	0.998913346947981
GL349946	233586	233635	50	P450_g5.2_2	0.999020442380802
GL349946	233637	233686	50	P450_g5.2_3	0.998802979493075
GL349946	233688	233737	50	P450_g5.2_4	0.998910878756214
GL349946	233739	233788	50	P450_g5.2_5	0.999071273638575
GL349946	233790	233839	50	P450_g5.2_6	0.998992768781019
GL349946	233841	233890	50	P450_g5.2_7	0.999136320308212
GL349946	233892	233941	50	P450_g5.2_8	0.999197626658829
GL349946	233943	233992	50	P450_g5.2_9	0.999094730504345
GL349946	233994	234043	50	P450_g5.2_10	0.999253682766548
GL349946	234045	234094	50	P450_g5.2_11	0.999258645234909
GL349946	234096	234135	40	P450_g5.2_12	0.999276181826483
GL349946	234203	234252	50	P450_g5.3_1	0.999064177963565
GL349946	234254	234303	50	P450_g5.3_2	0.999076507083558
GL349946	234305	234354	50	P450_g5.3_3	0.99910217409249
GL349946	234356	234405	50	P450_g5.3_4	0.999044576692706
GL349946	234407	234454	48	P450_g5.3_5	0.998925195616096
GL349946	234821	234870	50	P450_g5.4_1	0.998889673265981
GL349946	234872	234921	50	P450_g5.4_2	0.998760713276692
GL349946	234923	234972	50	P450_g5.4_3	0.998747720005179
GL349946	234974	235023	50	P450_g5.4_4	0.998771712132285
GL349946	235025	235057	33	P450_g5.4_5	0.998541278846355
GL349946	241847	241898	52	P450_g4.2_1	0.998955819356055
GL349946	241900	241949	50	P450_g4.2_2	0.999042812909471
GL349946	241951	242000	50	P450_g4.2_3	0.99905509097413
GL349946	242002	242051	50	P450_g4.2_4	0.999058090982072
GL349946	242053	242102	50	P450_g4.2_5	0.999209643358506
GL349946	242104	242153	50	P450_g4.2_6	0.999146967861244
GL349946	242155	242204	50	P450_g4.2_7	0.99896381587682
GL349946	242206	242255	50	P450_g4.2_8	0.999035823461126
GL349946	242257	242306	50	P450_g4.2_9	0.998984185886543
GL349946	242308	242357	50	P450_g4.2_10	0.999006567220541
GL349946	242359	242408	50	P450_g4.2_11	0.99918591552892
GL349946	242410	242462	53	P450_g4.2_12	0.998979657663309
GL349946	242527	242576	50	P450_g4.3_1	0.998665995204642
GL349946	242578	242627	50	P450_g4.3_2	0.998251607882003
GL349946	242629	242678	50	P450_g4.3_3	0.996802945192327
GL349946	242680	242729	50	P450_g4.3_4	0.994754549697244
GL349946	242731	242778	48	P450_g4.3_5	0.99352765524431
GL349946	243354	243403	50	P450_g4.4_1	0.996544462296988
GL349946	243405	243454	50	P450_g4.4_2	0.997182013702123
GL349946	243456	243505	50	P450_g4.4_3	0.997995544105593
GL349946	243507	243556	50	P450_g4.4_4	0.998407771770486
GL349946	243558	243590	33	P450_g4.4_5	0.998548660898373
GL349946	243654	243711	58	P450_g4.1_1	0.995963192823474
GL349946	243713	243762	50	P450_g4.1_2	0.995579494586582
GL349946	243764	243813	50	P450_g4.1_3	0.997026280066311
GL349946	243815	243864	50	P450_g4.1_4	0.998007378894563
GL349946	243866	243915	50	P450_g4.1_5	0.993414050648938
GL349946	243917	243966	50	P450_g4.1_6	0.983124699018956
GL349946	243968	244017	50	P450_g4.1_7	0.987272396811424
GL349946	244019	244068	50	P450_g4.1_8	0.998133410006894
GL349946	244070	244119	50	P450_g4.1_9	0.997981561827828
GL349946	244121	244170	50	P450_g4.1_10	0.997617619501417
GL349946	244172	244221	50	P450_g4.1_11	0.997811490676602
GL349946	244223	244272	50	P450_g4.1_12	0.998169208514471
GL349946	244274	244323	50	P450_g4.1_13	0.997966055687421
GL349946	244325	244374	50	P450_g4.1_14	0.996276737765202
GL349946	244376	244425	50	P450_g4.1_15	0.994638882965163
GL349946	244427	244476	50	P450_g4.1_16	0.996502761209272
GL349946	244478	244527	50	P450_g4.1_17	0.997422415739911
GL349946	244529	244587	59	P450_g4.1_18	0.997633914966875
GL349946	295809	295858	50	P450_g37.1_1	0.996213069604353
GL349946	295860	295909	50	P450_g37.1_2	0.99561247259389
GL349946	295911	295960	50	P450_g37.1_3	0.994078192553186
GL349946	295962	296011	50	P450_g37.1_4	0.992388627384004
GL349946	296013	296062	50	P450_g37.1_5	0.989677423654259
GL349946	296064	296113	50	P450_g37.1_6	0.986110457354233
GL349946	296115	296164	50	P450_g37.1_7	0.982509497712532
GL349946	296166	296215	50	P450_g37.1_8	0.956454064743055
GL349946	300723	300760	38	P450_g37.4	0.997783412139659
GL349946	305624	305673	50	P450_g68.1_13	0.964100860519218
GL349946	305675	305724	50	P450_g68.1_14	0.968049559338674
GL349946	305726	305775	50	P450_g68.1_15	0.972549816231298
GL349946	305777	305826	50	P450_g68.1_16	0.982114526194404
GL349946	305828	305877	50	P450_g68.1_17	0.990775403527847
GL349946	305879	305928	50	P450_g68.1_18	0.995639853261059
GL349946	305930	305979	50	P450_g68.1_19	0.997531197469398
GL349946	305981	306030	50	P450_g68.1_20	0.997980432017885
GL349946	306032	306081	50	P450_g68.1_21	0.998395986189473
GL349946	306083	306140	58	P450_g68.1_22	0.998556591608188
GL349946	306215	306274	60	P450_g68.4_1	0.998880684272605
GL349946	306276	306325	50	P450_g68.4_2	0.998750182903111
GL349946	306327	306376	50	P450_g68.4_3	0.998680074876409
GL349946	306378	306439	62	P450_g68.4_4	0.998744376835777
GL349946	308303	308352	50	P450_g68.3_1	0.997967860376238
GL349946	308354	308403	50	P450_g68.3_2	0.99735163428372
GL349946	308405	308454	50	P450_g68.3_3	0.996927695732896
GL349946	308456	308505	50	P450_g68.3_4	0.997010694675756
GL349946	308507	308554	48	P450_g68.3_5	0.998004423127558
GL349946	308619	308678	60	P450_g68.2_1	0.992554530449199
GL349946	308680	308729	50	P450_g68.2_2	0.994521805424311
GL349946	308731	308780	50	P450_g68.2_3	0.996797415240626
GL349946	308782	308831	50	P450_g68.2_4	0.997307807446135
GL349946	308833	308882	50	P450_g68.2_5	0.997734148663263
GL349946	308884	308933	50	P450_g68.2_6	0.998278894868297
GL349946	308935	308984	50	P450_g68.2_7	0.998395030327832
GL349946	308986	309035	50	P450_g68.2_8	0.99834480373509
GL349946	309037	309086	50	P450_g68.2_9	0.998509900032752
GL349946	309088	309149	62	P450_g68.2_10	0.998616887355398
GL349946	312733	312771	39	P450_g38.7	0.999564261307907
GL349946	315075	315141	67	P450_g38.5	0.999300038253431
GL349946	315408	315456	49	P450_g38.6	0.991094449942683
GL349946	315664	315718	55	P450_g38.1_1	0.997001382616195
GL349946	315720	315769	50	P450_g38.1_2	0.997184361376924
GL349946	315771	315820	50	P450_g38.1_3	0.99770055368823
GL349946	315822	315871	50	P450_g38.1_4	0.998218923291674
GL349946	315873	315922	50	P450_g38.1_5	0.998558628044806
GL349946	315924	315973	50	P450_g38.1_6	0.998812192873534
GL349946	315975	316024	50	P450_g38.1_7	0.999079956412145
GL349946	316026	316075	50	P450_g38.1_8	0.998977216685017
GL349946	316077	316126	50	P450_g38.1_9	0.998830818876113
GL349946	316128	316177	50	P450_g38.1_10	0.998872808529518
GL349946	316179	316228	50	P450_g38.1_11	0.999000587610477
GL349946	316230	316279	50	P450_g38.1_12	0.999019019908289
GL349946	316281	316330	50	P450_g38.1_13	0.998941209873933
GL349946	316332	316381	50	P450_g38.1_14	0.998996474645517
GL349946	316383	316432	50	P450_g38.1_15	0.998980292838188
GL349946	316434	316483	50	P450_g38.1_16	0.998760196766329
GL349946	316485	316534	50	P450_g38.1_17	0.998583277575882
GL349946	316536	316585	50	P450_g38.1_18	0.99809281480556
GL349946	316587	316643	57	P450_g38.1_19	0.997116728842816
GL349946	316724	316783	60	P450_g38.3_1	0.999090464363225
GL349946	316785	316834	50	P450_g38.3_2	0.999190166717246
GL349946	316836	316885	50	P450_g38.3_3	0.99922613867674
GL349946	316887	316948	62	P450_g38.3_4	0.99909115062226
GL349946	317253	317302	50	P450_g38.2_1	0.998886871636213
GL349946	317304	317353	50	P450_g38.2_2	0.999120422016663
GL349946	317355	317404	50	P450_g38.2_3	0.999079762109295
GL349946	317406	317455	50	P450_g38.2_4	0.999004307839842
GL349946	317457	317501	45	P450_g38.2_5	0.999038397053658
GL349946	317596	317652	57	P450_g38.4_1	0.998862634124318
GL349946	317654	317703	50	P450_g38.4_2	0.998900646498954
GL349946	317705	317762	58	P450_g38.4_3	0.998879703249326
GL349946	410611	410660	50	P450_g40.2_1	0.997245842029482
GL349946	410662	410711	50	P450_g40.2_2	0.997003045378767
GL349946	410713	410762	50	P450_g40.2_3	0.996925112702041
GL349946	410764	410813	50	P450_g40.2_4	0.996695546705156
GL349946	410815	410864	50	P450_g40.2_5	0.996812238617257
GL349946	410866	410915	50	P450_g40.2_6	0.997753210869692
GL349946	410917	410966	50	P450_g40.2_7	0.998465539255351
GL349946	410968	411017	50	P450_g40.2_8	0.998625511253605
GL349946	411019	411068	50	P450_g40.2_9	0.998719046295694
GL349946	411070	411119	50	P450_g40.2_10	0.998568973486904
GL349946	411121	411170	50	P450_g40.2_11	0.998496777458175
GL349946	411172	411221	50	P450_g40.2_12	0.998567048664297
GL349946	411223	411272	50	P450_g40.2_13	0.998726509442672
GL349946	411274	411323	50	P450_g40.2_14	0.998851745771573
GL349946	411325	411374	50	P450_g40.2_15	0.998851586649201
GL349946	411376	411425	50	P450_g40.2_16	0.998567728860017
GL349946	411427	411476	50	P450_g40.2_17	0.998537706447463
GL349946	411478	411527	50	P450_g40.2_18	0.998662558170138
GL349946	411529	411569	41	P450_g40.2_19	0.998732790295416
GL349946	411637	411696	60	P450_g40.4_1	0.998792562165179
GL349946	411698	411747	50	P450_g40.4_2	0.99860505291819
GL349946	411749	411798	50	P450_g40.4_3	0.99855474325255
GL349946	411800	411861	62	P450_g40.4_4	0.998633511625482
GL349946	412477	412526	50	P450_g40.3_1	0.998482866813585
GL349946	412528	412577	50	P450_g40.3_2	0.998258583380227
GL349946	412579	412628	50	P450_g40.3_3	0.998587341101587
GL349946	412630	412679	50	P450_g40.3_4	0.99869228783272
GL349946	412681	412728	48	P450_g40.3_5	0.998704840212441
GL349946	412807	412863	57	P450_g40.1_1	0.994473085172833
GL349946	412865	412914	50	P450_g40.1_2	0.995792315309381
GL349946	412916	412965	50	P450_g40.1_3	0.998178259914778
GL349946	412967	413016	50	P450_g40.1_4	0.998735174323935
GL349946	413018	413067	50	P450_g40.1_5	0.99850670722501
GL349946	413069	413118	50	P450_g40.1_6	0.998267189342748
GL349946	413120	413169	50	P450_g40.1_7	0.998468264076399
GL349946	413171	413220	50	P450_g40.1_8	0.998807529355866
GL349946	413222	413271	50	P450_g40.1_9	0.998919123580949
GL349946	413273	413322	50	P450_g40.1_10	0.998961167462184
GL349946	413324	413373	50	P450_g40.1_11	0.998944225944848
GL349946	413375	413424	50	P450_g40.1_12	0.998952423959146
GL349946	413426	413475	50	P450_g40.1_13	0.998863254500186
GL349946	413477	413526	50	P450_g40.1_14	0.998651019695929
GL349946	413528	413577	50	P450_g40.1_15	0.998042256766116
GL349946	413579	413628	50	P450_g40.1_16	0.997187326770093
GL349946	413630	413679	50	P450_g40.1_17	0.997830531096046
GL349946	413681	413730	50	P450_g40.1_18	0.998064352867565
GL349946	413732	413781	50	P450_g40.1_19	0.998518035686158
GL349946	413783	413832	50	P450_g40.1_20	0.998838866494224
GL349946	413834	413892	59	P450_g40.1_21	0.998902237351037
GL349948	11698	11758	61	P450_g46.4_1	0.998855296721744
GL349948	11760	11809	50	P450_g46.4_2	0.99887622688274
GL349948	11811	11873	63	P450_g46.4_3	0.999099748030803
GL349948	12746	12795	50	P450_g46.2_1	0.998693951945891
GL349948	12797	12846	50	P450_g46.2_2	0.99882197865159
GL349948	12848	12897	50	P450_g46.2_3	0.998723729770758
GL349948	12899	12948	50	P450_g46.2_4	0.998362680672823
GL349948	12950	12999	50	P450_g46.2_5	0.998195464795151
GL349948	13001	13037	37	P450_g46.2_6	0.998325934600189
GL349948	15452	15501	50	P450_g46.5_1	0.998734420554161
GL349948	15503	15528	26	P450_g46.5_2	0.998622463911606
GL349948	16632	16681	50	P450_g46.3_1	0.998737155007841
GL349948	16683	16732	50	P450_g46.3_2	0.998696509820224
GL349948	16734	16783	50	P450_g46.3_3	0.99848284875316
GL349948	16785	16821	37	P450_g46.3_4	0.998553207196416
GL349948	18661	18710	50	P450_g46.1_1	0.996760418192175
GL349948	18712	18761	50	P450_g46.1_2	0.996773892331301
GL349948	18763	18812	50	P450_g46.1_3	0.997350128518733
GL349948	18814	18863	50	P450_g46.1_4	0.996989662376335
GL349948	18865	18914	50	P450_g46.1_5	0.996755039962408
GL349948	18916	18965	50	P450_g46.1_6	0.997926563111657
GL349948	18967	19016	50	P450_g46.1_7	0.998670213608343
GL349948	19018	19067	50	P450_g46.1_8	0.998837790224203
GL349948	19069	19118	50	P450_g46.1_9	0.998582501491094
GL349948	19120	19169	50	P450_g46.1_10	0.998344212557422
GL349948	19171	19220	50	P450_g46.1_11	0.997655353379064
GL349948	19222	19271	50	P450_g46.1_12	0.997216485355761
GL349948	19273	19322	50	P450_g46.1_13	0.996216179044505
GL349948	19324	19368	45	P450_g46.1_14	0.992749257872635
GL349948	35188	35242	55	P450_g48.3_1	0.998925327261904
GL349948	35244	35293	50	P450_g48.3_2	0.999025394943099
GL349948	35295	35344	50	P450_g48.3_3	0.998729067984658
GL349948	35346	35401	56	P450_g48.3_4	0.998648013622328
GL349948	35677	35726	50	P450_g48.4_1	0.998805588989725
GL349948	35728	35777	50	P450_g48.4_2	0.999012203670485
GL349948	35779	35828	50	P450_g48.4_3	0.998881208886681
GL349948	35830	35871	42	P450_g48.4_4	0.999024328379273
GL349948	36011	36060	50	P450_g48.2_1	0.998942335882658
GL349948	36062	36111	50	P450_g48.2_2	0.998913182524217
GL349948	36113	36162	50	P450_g48.2_3	0.998921266206521
GL349948	36164	36213	50	P450_g48.2_4	0.998761661465838
GL349948	36215	36260	46	P450_g48.2_5	0.998643713176682
GL349948	36354	36382	29	P450_g48.8	0.998584548693131
GL349948	36518	36567	50	P450_g48.6_1	0.998606528275417
GL349948	36569	36618	50	P450_g48.6_2	0.998616123712148
GL349948	36620	36648	29	P450_g48.6_3	0.99852528946856
GL349948	37550	37599	50	P450_g48.7_1	0.998978825665349
GL349948	37601	37626	26	P450_g48.7_2	0.998884134294697
GL349948	37719	37768	50	P450_g48.5_1	0.998796098370837
GL349948	37770	37819	50	P450_g48.5_2	0.998763868212146
GL349948	37821	37870	50	P450_g48.5_3	0.998917642957076
GL349948	37872	37908	37	P450_g48.5_4	0.998877778565377
GL349948	37971	38031	61	P450_g48.1_1	0.999069928542576
GL349948	38033	38082	50	P450_g48.1_2	0.9987974417604
GL349948	38084	38133	50	P450_g48.1_3	0.998642532632107
GL349948	38135	38184	50	P450_g48.1_4	0.998773541394553
GL349948	38186	38235	50	P450_g48.1_5	0.998890908224817
GL349948	38237	38299	63	P450_g48.1_6	0.998775054475383
GL349949	413512	413563	52	P450_g32.1_1	0.998696756012746
GL349949	413565	413614	50	P450_g32.1_2	0.998545612553973
GL349949	413616	413665	50	P450_g32.1_3	0.998429771771468
GL349949	413667	413716	50	P450_g32.1_4	0.998486999239283
GL349949	413718	413767	50	P450_g32.1_5	0.99856433151151
GL349949	413769	413818	50	P450_g32.1_6	0.998660643795383
GL349949	413820	413869	50	P450_g32.1_7	0.998570353430416
GL349949	413871	413920	50	P450_g32.1_8	0.998304841010775
GL349949	413922	413971	50	P450_g32.1_9	0.998280344913707
GL349949	413973	414022	50	P450_g32.1_10	0.998447022141131
GL349949	414024	414073	50	P450_g32.1_11	0.998554590692052
GL349949	414075	414124	50	P450_g32.1_12	0.998701336134712
GL349949	414126	414175	50	P450_g32.1_13	0.998827990070051
GL349949	414177	414226	50	P450_g32.1_14	0.998692356133589
GL349949	414228	414277	50	P450_g32.1_15	0.998649263363686
GL349949	414279	414328	50	P450_g32.1_16	0.998556757219259
GL349949	414330	414379	50	P450_g32.1_17	0.998652902815639
GL349949	414381	414430	50	P450_g32.1_18	0.998892080386054
GL349949	414432	414481	50	P450_g32.1_19	0.998701808538241
GL349949	414483	414535	53	P450_g32.1_20	0.998256895042102
GL349949	414673	414732	60	P450_g32.4_1	0.99833646760938
GL349949	414734	414783	50	P450_g32.4_2	0.998773057126268
GL349949	414785	414834	50	P450_g32.4_3	0.998771390008247
GL349949	414836	414897	62	P450_g32.4_4	0.99883775529446
GL349949	415545	415594	50	P450_g32.3_1	0.998179857475854
GL349949	415596	415645	50	P450_g32.3_2	0.998279399940109
GL349949	415647	415696	50	P450_g32.3_3	0.997412700543848
GL349949	415698	415747	50	P450_g32.3_4	0.996380304545745
GL349949	415749	415796	48	P450_g32.3_5	0.99724430916942
GL349949	415896	415952	57	P450_g32.2_1	0.997853888190793
GL349949	415954	416003	50	P450_g32.2_2	0.997469661878699
GL349949	416005	416054	50	P450_g32.2_3	0.997109094732298
GL349949	416056	416105	50	P450_g32.2_4	0.997519984278562
GL349949	416107	416156	50	P450_g32.2_5	0.997956372263613
GL349949	416158	416207	50	P450_g32.2_6	0.998159414527132
GL349949	416209	416258	50	P450_g32.2_7	0.998499358711786
GL349949	416260	416309	50	P450_g32.2_8	0.998843430167172
GL349949	416311	416369	59	P450_g32.2_9	0.998951739760845
GL349951	25334	25384	51	PMT_617	0.98894452626797
GL349951	28711	28761	51	PMT_616	0.960251203940763
GL349956	81633	81682	50	Control_g98.6_1	0.999361712364907
GL349956	81684	81733	50	Control_g98.6_2	0.999031124345423
GL349956	81735	81784	50	Control_g98.6_3	0.998618006610958
